IDStudent,NameStudent,IDSubject,NameSubject,Grade
2151163552,Adair,CK794,Dung cu va do luong,5.43
2151163553,Corty,CK794,Dung cu va do luong,6.39
2151163554,Mikel,CK794,Dung cu va do luong,0.48
2151163555,Laurent,CK794,Dung cu va do luong,0.65
2151163556,Lilah,CK794,Dung cu va do luong,1.37
2151163557,Kiley,CK794,Dung cu va do luong,0.4
2151163558,Bobinette,CK794,Dung cu va do luong,7.96
2151163559,Vivianna,CK794,Dung cu va do luong,8.15
2151163560,Audi,CK794,Dung cu va do luong,7.92
2151163561,Caldwell,CK794,Dung cu va do luong,4.13
2151163562,Zak,CK794,Dung cu va do luong,7.52
2151163563,Rockwell,CK794,Dung cu va do luong,0.4
2151163564,Bart,CK794,Dung cu va do luong,3.82
2151163565,Flem,CK794,Dung cu va do luong,2.04
2151163566,Tracy,CK794,Dung cu va do luong,6.6
2151163567,Lib,CK794,Dung cu va do luong,2.87
2151163568,Tremayne,CK794,Dung cu va do luong,9.27
2151163569,Mehetabel,CK794,Dung cu va do luong,6.5
2151163570,Alexis,CK794,Dung cu va do luong,1.76
2151163571,Tybie,CK794,Dung cu va do luong,8.25
2151163572,Roley,CK794,Dung cu va do luong,0.79
2151163573,Jacklyn,CK794,Dung cu va do luong,7.79
2151163574,Jemmie,CK794,Dung cu va do luong,6.27
2151163575,Darn,CK794,Dung cu va do luong,4.42
2151163576,Jannel,CK794,Dung cu va do luong,3.0
2151163577,Ginevra,CK794,Dung cu va do luong,6.4
2151163578,Glennie,CK794,Dung cu va do luong,7.06
2151163579,Lutero,CK794,Dung cu va do luong,1.76
2151163580,Northrop,CK794,Dung cu va do luong,5.23
2151163581,Carling,CK794,Dung cu va do luong,6.09
2151163582,Gale,CK794,Dung cu va do luong,3.74
2151163583,Darb,CK794,Dung cu va do luong,3.64
2151163584,Norine,CK794,Dung cu va do luong,7.4
2151163585,Elayne,CK794,Dung cu va do luong,9.07
2151163586,Brandi,CK794,Dung cu va do luong,7.78
2151163587,Caterina,CK794,Dung cu va do luong,8.19
2151163588,Joy,CK794,Dung cu va do luong,8.71
2151163589,Austine,CK794,Dung cu va do luong,8.09
2151163590,Franciska,CK794,Dung cu va do luong,8.39
2151163591,Alverta,CK794,Dung cu va do luong,3.25
2151163592,Cordell,CK794,Dung cu va do luong,7.51
2151163593,Nikaniki,CK794,Dung cu va do luong,7.89
2151163594,Annemarie,CK794,Dung cu va do luong,7.06
2151163595,Abey,CK794,Dung cu va do luong,7.09
2151163596,Shirl,CK794,Dung cu va do luong,5.92
2151163597,Hermann,CK794,Dung cu va do luong,5.77
2151163598,Webb,CK794,Dung cu va do luong,2.56
2151163599,Elfrieda,CK794,Dung cu va do luong,8.72
2151163600,Tull,CK794,Dung cu va do luong,3.11
2151163602,Gil,CK794,Dung cu va do luong,6.34
2151163603,Orson,CK794,Dung cu va do luong,3.3
2151163604,Archibold,CK794,Dung cu va do luong,9.82
2151163605,Lowrance,CK794,Dung cu va do luong,9.38
2151163606,Carolyne,CK794,Dung cu va do luong,5.95
2151163607,Slade,CK794,Dung cu va do luong,5.9
2151163608,Berni,CK794,Dung cu va do luong,1.11
2151163609,Janice,CK794,Dung cu va do luong,0.19
2151163610,Concordia,CK794,Dung cu va do luong,4.62
2151163612,Jillana,CK794,Dung cu va do luong,5.79
2151163613,Jean,CK794,Dung cu va do luong,0.32
2151163614,Robers,CK794,Dung cu va do luong,0.14
2151163615,Danell,CK794,Dung cu va do luong,1.09
2151163616,Shandeigh,CK794,Dung cu va do luong,8.23
2151163617,Ardith,CK794,Dung cu va do luong,8.75
2151163618,Wilow,CK794,Dung cu va do luong,3.3
2151163619,Layney,CK794,Dung cu va do luong,4.26
2151163620,Jordan,CK794,Dung cu va do luong,0.59
2151163621,Simonette,CK794,Dung cu va do luong,3.16
2151163622,Tedi,CK794,Dung cu va do luong,1.86
2151163623,Stafani,CK794,Dung cu va do luong,9.68
2151163624,Leticia,CK794,Dung cu va do luong,1.63
2151163625,Kass,CK794,Dung cu va do luong,5.76
2151163626,Lenna,CK794,Dung cu va do luong,7.37
2151163627,Sam,CK794,Dung cu va do luong,3.12
2151163628,Jeralee,CK794,Dung cu va do luong,4.56
2151163629,Luisa,CK794,Dung cu va do luong,1.81
2151163630,Deane,CK794,Dung cu va do luong,5.69
2151163633,Sylvan,CK794,Dung cu va do luong,9.26
2151163634,Jemmy,CK794,Dung cu va do luong,0.71
2151163635,Jolee,CK794,Dung cu va do luong,3.26
2151163636,Hattie,CK794,Dung cu va do luong,9.38
2151163637,Sasha,CK794,Dung cu va do luong,1.14
2151163638,Jethro,CK794,Dung cu va do luong,2.84
2151163639,Jesse,CK794,Dung cu va do luong,2.16
2151163640,Dew,CK794,Dung cu va do luong,9.96
2151163641,Rik,CK794,Dung cu va do luong,6.97
2151163643,Kenny,CK794,Dung cu va do luong,8.43
2151163644,Marchall,CK794,Dung cu va do luong,4.43
2151163645,Harald,CK794,Dung cu va do luong,5.9
2151163646,Maryann,CK794,Dung cu va do luong,6.21
2151163647,Bobbi,CK794,Dung cu va do luong,2.29
2151163648,Fredrick,CK794,Dung cu va do luong,9.26
2151163649,Alaric,CK794,Dung cu va do luong,8.04
2151163650,Shelba,CK794,Dung cu va do luong,0.68
2151163651,Alice,CK794,Dung cu va do luong,5.75
2151163652,Darline,CK794,Dung cu va do luong,6.75
2151163653,Brien,CK794,Dung cu va do luong,5.42
2151163654,Kelbee,CK794,Dung cu va do luong,2.61
2151163655,Marcel,CK794,Dung cu va do luong,7.61
2151163656,Reggie,CK794,Dung cu va do luong,5.39
2151163657,Scottie,CK794,Dung cu va do luong,8.77
2151163658,Preston,CK794,Dung cu va do luong,6.97
2151163659,Berne,CK794,Dung cu va do luong,0.08
2151163660,Rosabel,CK794,Dung cu va do luong,5.91
2151163661,Ursula,CK794,Dung cu va do luong,9.52
2151163662,Ewan,CK794,Dung cu va do luong,4.32
2151163663,Quincey,CK794,Dung cu va do luong,9.64
2151163664,Melinde,CK794,Dung cu va do luong,1.09
2151163665,Garv,CK794,Dung cu va do luong,6.39
2151163666,Melisa,CK794,Dung cu va do luong,8.64
2151163667,Zaneta,CK794,Dung cu va do luong,7.94
2151163668,Horatio,CK794,Dung cu va do luong,9.74
2151163669,Lefty,CK794,Dung cu va do luong,8.49
2151163671,Ainslee,CK794,Dung cu va do luong,0.06
2151163672,Wanids,CK794,Dung cu va do luong,7.18
2151163673,Lauritz,CK794,Dung cu va do luong,9.68
2151163674,Perceval,CK794,Dung cu va do luong,6.76
2151163675,Herbert,CK794,Dung cu va do luong,7.14
2151163676,Salomo,CK794,Dung cu va do luong,7.74
2151163677,Garrott,CK794,Dung cu va do luong,6.82
2151163678,Lenee,CK794,Dung cu va do luong,3.46
2151163679,Staford,CK794,Dung cu va do luong,9.34
2151163680,Romonda,CK794,Dung cu va do luong,5.48
2151163681,Riley,CK794,Dung cu va do luong,2.32
2151163682,Roselia,CK794,Dung cu va do luong,7.06
2151163683,Roxanna,CK794,Dung cu va do luong,5.2
2151163684,Cassie,CK794,Dung cu va do luong,6.88
2151163685,Amalie,CK794,Dung cu va do luong,1.27
2151163686,Georg,CK794,Dung cu va do luong,0.39
2151163687,Alyssa,CK794,Dung cu va do luong,9.19
2151163688,Maynard,CK794,Dung cu va do luong,0.2
2151163689,Jemimah,CK794,Dung cu va do luong,6.51
2151163691,Dare,CK794,Dung cu va do luong,3.34
2151163692,Lawrence,CK794,Dung cu va do luong,5.89
2151163693,Anastasie,CK794,Dung cu va do luong,3.21
2151163694,Mariel,CK794,Dung cu va do luong,6.12
2151163695,Arliene,CK794,Dung cu va do luong,5.75
2151163696,Kurtis,CK794,Dung cu va do luong,4.68
2151163697,Jenda,CK794,Dung cu va do luong,2.79
2151163698,Danna,CK794,Dung cu va do luong,5.13
2151163699,Ilyse,CK794,Dung cu va do luong,8.78
2151163700,Claudette,CK794,Dung cu va do luong,7.0
2151163701,Jaime,CK794,Dung cu va do luong,2.89
2151163702,Kathe,CK794,Dung cu va do luong,3.3
2151163703,Goran,CK794,Dung cu va do luong,9.06
2151163705,Currey,CK794,Dung cu va do luong,3.79
2151163706,Mathew,CK794,Dung cu va do luong,1.84
2151163707,Kriste,CK794,Dung cu va do luong,6.07
2151163708,Crosby,CK794,Dung cu va do luong,3.8
2151163709,Lulita,CK794,Dung cu va do luong,6.84
2151163710,Vaughn,CK794,Dung cu va do luong,6.64
2151163711,Steve,CK794,Dung cu va do luong,1.39
2151163712,Devlen,CK794,Dung cu va do luong,2.49
2151163713,Minette,CK794,Dung cu va do luong,4.04
2151163714,Karney,CK794,Dung cu va do luong,0.25
2151163715,Trey,CK794,Dung cu va do luong,8.6
2151163716,Golda,CK794,Dung cu va do luong,2.38
2151163717,Emmalee,CK794,Dung cu va do luong,9.35
2151163718,Garner,CK794,Dung cu va do luong,0.93
2151163719,Stacy,CK794,Dung cu va do luong,7.96
2151163720,Cello,CK794,Dung cu va do luong,4.0
2151163722,Kellen,CK794,Dung cu va do luong,9.19
2151163723,Grace,CK794,Dung cu va do luong,6.39
2151163724,Abbe,CK794,Dung cu va do luong,8.62
2151163725,Tansy,CK794,Dung cu va do luong,5.42
2151163727,Meagan,CK794,Dung cu va do luong,7.91
2151163728,Liana,CK794,Dung cu va do luong,1.94
2151163729,Denyse,CK794,Dung cu va do luong,3.85
2151163730,Jilleen,CK794,Dung cu va do luong,7.44
2151163731,Wilburt,CK794,Dung cu va do luong,2.52
2151163732,Arie,CK794,Dung cu va do luong,6.47
2151163733,Kristan,CK794,Dung cu va do luong,0.91
2151163734,Kath,CK794,Dung cu va do luong,3.01
2151163735,Eleni,CK794,Dung cu va do luong,0.03
2151163736,Nikolaos,CK794,Dung cu va do luong,5.77
2151163737,Mario,CK794,Dung cu va do luong,3.58
2151163738,Mendy,CK794,Dung cu va do luong,4.95
2151163739,Uriah,CK794,Dung cu va do luong,0.92
2151163740,Vania,CK794,Dung cu va do luong,6.18
2151163742,Rossie,CK794,Dung cu va do luong,9.69
2151163743,Anna-maria,CK794,Dung cu va do luong,0.71
2151163744,Emmey,CK794,Dung cu va do luong,1.06
2151163745,Montgomery,CK794,Dung cu va do luong,2.26
2151163746,Rusty,CK794,Dung cu va do luong,8.74
2151163747,Kristopher,CK794,Dung cu va do luong,1.74
2151163748,Bren,CK794,Dung cu va do luong,5.91
2151163749,Gustie,CK794,Dung cu va do luong,4.81
2151163750,Carry,CK794,Dung cu va do luong,4.39
2151163000,Georas,CSE130,Phat trien game,2.66
2151163001,Mitchael,CSE130,Phat trien game,6.6
2151163002,Margaret,CSE130,Phat trien game,0.56
2151163003,Laverne,CSE130,Phat trien game,2.88
2151163004,Montague,CSE130,Phat trien game,3.12
2151163005,Hadrian,CSE130,Phat trien game,4.22
2151163006,Harald,CSE130,Phat trien game,1.55
2151163007,Becki,CSE130,Phat trien game,7.58
2151163008,Roxy,CSE130,Phat trien game,8.88
2151163009,Mindy,CSE130,Phat trien game,8.4
2151163010,Casi,CSE130,Phat trien game,3.68
2151163011,Carmencita,CSE130,Phat trien game,8.82
2151163012,Tanney,CSE130,Phat trien game,9.66
2151163013,Cary,CSE130,Phat trien game,7.78
2151163014,Pascale,CSE130,Phat trien game,7.27
2151163015,Wade,CSE130,Phat trien game,2.46
2151163016,Diann,CSE130,Phat trien game,3.9
2151163017,Inge,CSE130,Phat trien game,9.07
2151163018,Mada,CSE130,Phat trien game,8.29
2151163019,Karyn,CSE130,Phat trien game,4.3
2151163020,Ralf,CSE130,Phat trien game,1.05
2151163021,Selby,CSE130,Phat trien game,2.16
2151163022,Doy,CSE130,Phat trien game,8.89
2151163023,Electra,CSE130,Phat trien game,5.39
2151163024,Valentia,CSE130,Phat trien game,5.28
2151163025,Sidney,CSE130,Phat trien game,9.61
2151163026,Elnora,CSE130,Phat trien game,1.0
2151163027,Florinda,CSE130,Phat trien game,3.22
2151163028,Elton,CSE130,Phat trien game,8.5
2151163029,Hermy,CSE130,Phat trien game,5.93
2151163030,Jessika,CSE130,Phat trien game,9.86
2151163031,Nanny,CSE130,Phat trien game,8.57
2151163032,Waiter,CSE130,Phat trien game,3.73
2151163033,Margarethe,CSE130,Phat trien game,4.51
2151163034,Reeta,CSE130,Phat trien game,3.83
2151163035,Mannie,CSE130,Phat trien game,5.7
2151163036,Mariellen,CSE130,Phat trien game,1.19
2151163037,Laurena,CSE130,Phat trien game,2.74
2151163038,Serge,CSE130,Phat trien game,7.4
2151163039,Horton,CSE130,Phat trien game,2.62
2151163040,Griffith,CSE130,Phat trien game,4.54
2151163041,Baillie,CSE130,Phat trien game,7.36
2151163042,Margarita,CSE130,Phat trien game,5.7
2151163043,Jourdan,CSE130,Phat trien game,8.7
2151163044,Pippy,CSE130,Phat trien game,4.18
2151163045,Morgen,CSE130,Phat trien game,4.61
2151163046,Sileas,CSE130,Phat trien game,4.19
2151163047,Rabi,CSE130,Phat trien game,7.89
2151163048,Augustus,CSE130,Phat trien game,0.37
2151163049,Sherrie,CSE130,Phat trien game,8.21
2151163050,Ezri,CSE130,Phat trien game,0.44
2151163051,Gertrude,CSE130,Phat trien game,3.55
2151163052,Kirbie,CSE130,Phat trien game,1.02
2151163053,Haven,CSE130,Phat trien game,0.64
2151163054,Maximilianus,CSE130,Phat trien game,6.63
2151163055,Brett,CSE130,Phat trien game,1.26
2151163056,Laurianne,CSE130,Phat trien game,5.61
2151163057,Vonnie,CSE130,Phat trien game,9.9
2151163058,Valida,CSE130,Phat trien game,2.27
2151163059,Ware,CSE130,Phat trien game,4.66
2151163060,Arleta,CSE130,Phat trien game,0.67
2151163061,Lela,CSE130,Phat trien game,2.58
2151163062,Agnesse,CSE130,Phat trien game,2.45
2151163063,Tarrance,CSE130,Phat trien game,8.37
2151163064,Ebonee,CSE130,Phat trien game,9.27
2151163065,Jacquelin,CSE130,Phat trien game,9.89
2151163066,Catina,CSE130,Phat trien game,8.02
2151163067,Shani,CSE130,Phat trien game,3.4
2151163068,Nicolas,CSE130,Phat trien game,3.01
2151163069,My,CSE130,Phat trien game,7.12
2151163070,Robert,CSE130,Phat trien game,3.05
2151163071,Frederico,CSE130,Phat trien game,2.96
2151163072,Gaultiero,CSE130,Phat trien game,9.86
2151163073,Stephan,CSE130,Phat trien game,9.32
2151163074,Waylon,CSE130,Phat trien game,3.96
2151163075,Milissent,CSE130,Phat trien game,2.45
2151163076,Brigid,CSE130,Phat trien game,2.94
2151163077,Tiffanie,CSE130,Phat trien game,8.62
2151163078,Paco,CSE130,Phat trien game,2.39
2151163079,Denni,CSE130,Phat trien game,9.83
2151163080,Kimbell,CSE130,Phat trien game,9.42
2151163081,Jaye,CSE130,Phat trien game,5.19
2151163082,Morlee,CSE130,Phat trien game,9.48
2151163083,Issi,CSE130,Phat trien game,9.12
2151163084,Annmarie,CSE130,Phat trien game,6.7
2151163085,Reynold,CSE130,Phat trien game,5.81
2151163086,Louise,CSE130,Phat trien game,7.12
2151163087,Nerte,CSE130,Phat trien game,2.26
2151163088,Giacinta,CSE130,Phat trien game,6.65
2151163089,Danna,CSE130,Phat trien game,7.33
2151163090,Thorvald,CSE130,Phat trien game,7.35
2151163091,Gabriel,CSE130,Phat trien game,8.15
2151163092,Andrus,CSE130,Phat trien game,4.19
2151163093,Liane,CSE130,Phat trien game,4.74
2151163094,Germana,CSE130,Phat trien game,10.0
2151163095,Maiga,CSE130,Phat trien game,9.02
2151163096,Lucretia,CSE130,Phat trien game,3.77
2151163097,Jereme,CSE130,Phat trien game,3.27
2151163098,Matt,CSE130,Phat trien game,1.63
2151163099,Mohandas,CSE130,Phat trien game,2.12
2151163100,Christophe,CSE130,Phat trien game,9.82
2151163101,Nikoletta,CSE130,Phat trien game,7.39
2151163102,Moishe,CSE130,Phat trien game,9.84
2151163103,Deina,CSE130,Phat trien game,8.36
2151163104,Ernaline,CSE130,Phat trien game,3.18
2151163105,Leslie,CSE130,Phat trien game,4.15
2151163106,Jarret,CSE130,Phat trien game,1.24
2151163107,Mira,CSE130,Phat trien game,2.0
2151163108,Rorie,CSE130,Phat trien game,2.78
2151163109,Masha,CSE130,Phat trien game,1.0
2151163110,Kristofer,CSE130,Phat trien game,2.06
2151163111,Kyla,CSE130,Phat trien game,9.17
2151163112,Christian,CSE130,Phat trien game,3.77
2151163113,Gabriell,CSE130,Phat trien game,0.01
2151163114,Gabriela,CSE130,Phat trien game,1.18
2151163115,Josie,CSE130,Phat trien game,1.89
2151163116,Chloette,CSE130,Phat trien game,9.48
2151163117,Shanna,CSE130,Phat trien game,3.69
2151163118,Linea,CSE130,Phat trien game,4.16
2151163119,Matthus,CSE130,Phat trien game,0.55
2151163120,Lou,CSE130,Phat trien game,4.5
2151163121,Jaime,CSE130,Phat trien game,0.24
2151163122,Wait,CSE130,Phat trien game,4.56
2151163123,Stearn,CSE130,Phat trien game,2.19
2151163124,Reynold,CSE130,Phat trien game,9.1
2151163125,Antin,CSE130,Phat trien game,7.77
2151163126,Talbert,CSE130,Phat trien game,2.05
2151163127,Booth,CSE130,Phat trien game,1.29
2151163128,Zaccaria,CSE130,Phat trien game,3.21
2151163129,Waylan,CSE130,Phat trien game,4.68
2151163130,Melisent,CSE130,Phat trien game,4.33
2151163131,Glynn,CSE130,Phat trien game,2.27
2151163132,Rebecka,CSE130,Phat trien game,7.09
2151163133,Adey,CSE130,Phat trien game,5.34
2151163134,Ailey,CSE130,Phat trien game,5.24
2151163135,Jackqueline,CSE130,Phat trien game,7.94
2151163136,Rockie,CSE130,Phat trien game,3.84
2151163137,Leone,CSE130,Phat trien game,8.01
2151163138,Bendicty,CSE130,Phat trien game,0.72
2151163139,Nellie,CSE130,Phat trien game,0.63
2151163140,Lorry,CSE130,Phat trien game,0.5
2151163141,Maire,CSE130,Phat trien game,9.98
2151163142,Giusto,CSE130,Phat trien game,8.97
2151163143,Netta,CSE130,Phat trien game,1.05
2151163144,Allis,CSE130,Phat trien game,0.5
2151163145,Boniface,CSE130,Phat trien game,5.49
2151163146,Christiano,CSE130,Phat trien game,4.09
2151163147,Marcy,CSE130,Phat trien game,9.89
2151163148,Orlan,CSE130,Phat trien game,4.15
2151163149,Araldo,CSE130,Phat trien game,7.17
2151163150,Alexandros,CSE130,Phat trien game,9.14
2151163151,Abrahan,CSE130,Phat trien game,5.81
2151163152,Jedidiah,CSE130,Phat trien game,1.19
2151163153,Bourke,CSE130,Phat trien game,6.5
2151163154,Roobbie,CSE130,Phat trien game,0.29
2151163155,Yoshi,CSE130,Phat trien game,2.14
2151163156,Gabriele,CSE130,Phat trien game,6.01
2151163157,Mycah,CSE130,Phat trien game,8.1
2151163158,Ulberto,CSE130,Phat trien game,0.23
2151163159,Sheri,CSE130,Phat trien game,1.03
2151163160,Angelia,CSE130,Phat trien game,1.53
2151163161,Marrissa,CSE130,Phat trien game,2.47
2151163162,Manda,CSE130,Phat trien game,9.63
2151163163,Katina,CSE130,Phat trien game,8.03
2151163164,Eugene,CSE130,Phat trien game,0.61
2151163165,Barbi,CSE130,Phat trien game,6.54
2151163166,Tandi,CSE130,Phat trien game,5.13
2151163167,Honey,CSE130,Phat trien game,7.98
2151163168,Allyn,CSE130,Phat trien game,4.29
2151163169,Rina,CSE130,Phat trien game,5.16
2151163170,Hortensia,CSE130,Phat trien game,5.18
2151163171,Jeth,CSE130,Phat trien game,3.07
2151163172,Viviana,CSE130,Phat trien game,9.27
2151163173,Netti,CSE130,Phat trien game,9.21
2151163174,Ema,CSE130,Phat trien game,6.5
2151163175,Dom,CSE130,Phat trien game,4.04
2151163176,Thorvald,CSE130,Phat trien game,0.65
2151163177,Denys,CSE130,Phat trien game,6.48
2151163178,Janeen,CSE130,Phat trien game,8.17
2151163179,Neill,CSE130,Phat trien game,6.52
2151163180,Lorrin,CSE130,Phat trien game,7.95
2151163181,Tobi,CSE130,Phat trien game,6.93
2151163182,Hamil,CSE130,Phat trien game,0.78
2151163183,Shannon,CSE130,Phat trien game,5.86
2151163184,Raymund,CSE130,Phat trien game,5.58
2151163185,Lonnie,CSE130,Phat trien game,6.68
2151163186,Garwood,CSE130,Phat trien game,4.39
2151163187,Cathee,CSE130,Phat trien game,8.89
2151163188,Caresse,CSE130,Phat trien game,2.23
2151163189,Alyse,CSE130,Phat trien game,1.38
2151163190,Belicia,CSE130,Phat trien game,9.21
2151163191,Pearle,CSE130,Phat trien game,9.77
2151163192,Corine,CSE130,Phat trien game,8.01
2151163193,Sandie,CSE130,Phat trien game,0.02
2151163194,Giorgi,CSE130,Phat trien game,3.36
2151163195,Bengt,CSE130,Phat trien game,9.6
2151163196,Lorelei,CSE130,Phat trien game,9.02
2151163197,Rayna,CSE130,Phat trien game,5.28
2151163198,Darrel,CSE130,Phat trien game,7.73
2151163199,Emmalynn,CSE130,Phat trien game,1.69
2151163200,Oralia,CSE130,Phat trien game,2.43
2151163201,Denna,CSE130,Phat trien game,7.78
2151163202,Aurelie,CSE130,Phat trien game,9.28
2151163203,Arlette,CSE130,Phat trien game,7.45
2151163204,Emelyne,CSE130,Phat trien game,1.08
2151163205,Bert,CSE130,Phat trien game,1.63
2151163206,Andras,CSE130,Phat trien game,3.24
2151163207,Johnna,CSE130,Phat trien game,0.29
2151163208,Ferd,CSE130,Phat trien game,3.7
2151163209,Marketa,CSE130,Phat trien game,0.69
2151163210,Ramon,CSE130,Phat trien game,7.91
2151163211,Tristan,CSE130,Phat trien game,3.52
2151163212,Tobiah,CSE130,Phat trien game,5.84
2151163213,Kippie,CSE130,Phat trien game,6.76
2151163214,Lonny,CSE130,Phat trien game,5.26
2151163215,Hannie,CSE130,Phat trien game,5.46
2151163216,Cordi,CSE130,Phat trien game,8.44
2151163217,Horatio,CSE130,Phat trien game,4.57
2151163218,Rourke,CSE130,Phat trien game,2.46
2151163219,Peyter,CSE130,Phat trien game,8.2
2151163220,Brendan,CSE130,Phat trien game,7.54
2151163221,Malcolm,CSE130,Phat trien game,3.41
2151163222,Karin,CSE130,Phat trien game,4.9
2151163223,Arielle,CSE130,Phat trien game,6.8
2151163224,Durward,CSE130,Phat trien game,2.2
2151163225,Barbra,CSE130,Phat trien game,8.42
2151163226,Dionysus,CSE130,Phat trien game,6.81
2151163227,Lilia,CSE130,Phat trien game,1.66
2151163228,Ingrim,CSE130,Phat trien game,4.67
2151163229,Korry,CSE130,Phat trien game,9.4
2151163230,Birgitta,CSE130,Phat trien game,7.44
2151163231,Hagan,CSE130,Phat trien game,1.98
2151163232,Giff,CSE130,Phat trien game,8.56
2151163233,Trudie,CSE130,Phat trien game,5.57
2151163234,Rica,CSE130,Phat trien game,4.67
2151163235,Hilton,CSE130,Phat trien game,5.85
2151163236,Nathalia,CSE130,Phat trien game,1.16
2151163237,Tomaso,CSE130,Phat trien game,5.36
2151163238,Ellary,CSE130,Phat trien game,6.75
2151163239,Pinchas,CSE130,Phat trien game,1.74
2151163240,Josefina,CSE130,Phat trien game,9.33
2151163241,Price,CSE130,Phat trien game,2.94
2151163242,Cris,CSE130,Phat trien game,9.38
2151163243,Briggs,CSE130,Phat trien game,3.14
2151163244,Aurora,CSE130,Phat trien game,8.21
2151163245,Demetrius,CSE130,Phat trien game,4.94
2151163246,Moyna,CSE130,Phat trien game,0.14
2151163247,Paddie,CSE130,Phat trien game,4.94
2151163248,Ophelia,CSE130,Phat trien game,4.74
2151163249,Curtis,CSE130,Phat trien game,8.89
2151163000,Georas,CSE124,Hoc may,3.64
2151163001,Mitchael,CSE124,Hoc may,7.69
2151163002,Margaret,CSE124,Hoc may,5.25
2151163003,Laverne,CSE124,Hoc may,3.49
2151163004,Montague,CSE124,Hoc may,5.62
2151163005,Hadrian,CSE124,Hoc may,6.73
2151163006,Harald,CSE124,Hoc may,4.07
2151163007,Becki,CSE124,Hoc may,8.64
2151163008,Roxy,CSE124,Hoc may,9.53
2151163009,Mindy,CSE124,Hoc may,1.99
2151163011,Carmencita,CSE124,Hoc may,5.0
2151163012,Tanney,CSE124,Hoc may,5.22
2151163013,Cary,CSE124,Hoc may,8.36
2151163014,Pascale,CSE124,Hoc may,8.94
2151163015,Wade,CSE124,Hoc may,8.29
2151163016,Diann,CSE124,Hoc may,8.07
2151163017,Inge,CSE124,Hoc may,3.9
2151163018,Mada,CSE124,Hoc may,5.95
2151163019,Karyn,CSE124,Hoc may,0.46
2151163020,Ralf,CSE124,Hoc may,2.56
2151163021,Selby,CSE124,Hoc may,5.55
2151163022,Doy,CSE124,Hoc may,3.2
2151163023,Electra,CSE124,Hoc may,6.02
2151163024,Valentia,CSE124,Hoc may,5.09
2151163025,Sidney,CSE124,Hoc may,0.99
2151163026,Elnora,CSE124,Hoc may,1.41
2151163027,Florinda,CSE124,Hoc may,3.4
2151163028,Elton,CSE124,Hoc may,7.59
2151163029,Hermy,CSE124,Hoc may,1.92
2151163030,Jessika,CSE124,Hoc may,4.92
2151163031,Nanny,CSE124,Hoc may,4.09
2151163032,Waiter,CSE124,Hoc may,8.38
2151163033,Margarethe,CSE124,Hoc may,3.23
2151163035,Mannie,CSE124,Hoc may,9.25
2151163036,Mariellen,CSE124,Hoc may,4.53
2151163037,Laurena,CSE124,Hoc may,3.02
2151163038,Serge,CSE124,Hoc may,0.18
2151163039,Horton,CSE124,Hoc may,4.05
2151163040,Griffith,CSE124,Hoc may,0.37
2151163041,Baillie,CSE124,Hoc may,0.78
2151163042,Margarita,CSE124,Hoc may,5.83
2151163043,Jourdan,CSE124,Hoc may,4.32
2151163044,Pippy,CSE124,Hoc may,1.96
2151163045,Morgen,CSE124,Hoc may,4.68
